month,bitcoin_market_price_usd_monthly,network_difficulty_monthly,blocks_mined_monthly,total_transaction_fees_btc_monthly,new_coins_issued_btc_monthly,total_miner_compensation_btc_monthly,total_miner_compensation_usd_monthly,miner_compensation_per_block_btc_monthly,implied_block_subsidy_btc_monthly,coinmetrics_bitcoin_price_usd_monthly,bitcoinvisuals_block_subsidy_btc_monthly,analysis_sample,daily_observations,calendar_days_in_month,price_observation_days,difficulty_observation_days,blocks_observation_days,compensation_observation_days,complete_price_month,complete_backbone_month,frontier_efficiency_j_per_th,frontier_hardware_model,frontier_hardware_type,frontier_release_date,frontier_changed,eta_weighted_avg_j_per_th,n_active_devices,sum_weights,energy_per_block_frontier_j,energy_per_block_weighted_j,mci_frontier_j_per_btc,mci_weighted_j_per_btc,log_bitcoin_market_price_usd,log_mci_frontier,log_mci_weighted
2015-10-01,264.8779770530775,60984536794.28461,4560.0,826.75158093,114000.0,114826.75158093,30593753.04164657,25.18130517125658,25.0,265.89329435235004,25.0,True,31,31,31,31,31,31,True,True,273.4,Bitmain Antminer S7,ASIC,2015-09-01,False,475638.0272727272,9.0,4.4,71610730004.87022,124582247077821.42,2843805335.65873,4947410240674.376,5.579269255989491,21.768408899167397,29.229885371898654
2015-11-01,348.7597547543058,66254220211.05241,4649.0,836.84184901,116225.0,117061.84184901,40770290.47277314,25.18000469972252,25.0,348.858915953984,25.0,True,30,30,30,30,30,30,True,True,273.4,Bitmain Antminer S7,ASIC,2015-09-01,False,310009.3192307691,9.0,5.2,77798624448.37886,88216161676416.23,3089698567.420688,3503421175985.26,5.85438330336607,21.851339372101116,28.88476108585548
2015-12-01,422.9679426199044,84220311129.9786,5063.0,1060.59881166,126575.0,127635.59881166,54190596.91756003,25.2094803104207,25.0,424.4016722407195,25.0,True,31,31,31,31,31,31,True,True,273.4,Bitmain Antminer S7,ASIC,2015-09-01,False,310009.3192307691,9.0,5.2,98895199968.46626,112137650392885.92,3922936877.345564,4448233323815.573,6.047296390405844,22.09010641364049,29.123528127394856
2016-01-01,411.8984236439635,110979678422.96828,4867.0,1150.69943754,121675.0,122825.69943754,50458095.67827047,25.23642889614547,25.0,411.038873048472,25.0,True,31,31,31,31,31,31,True,True,273.4,Bitmain Antminer S7,ASIC,2015-09-01,False,322329.6919999999,9.0,5.0,130317228027.53693,153639765809838.12,5163853751.409383,6088015322695.065,6.020776774398935,22.36494898873375,29.437343253353205
2016-02-01,402.3588013998478,146482952485.31583,4552.0,1267.59923206,113800.0,115067.59923206,46126630.99826681,25.278470833053603,25.0,403.3774910034462,25.0,True,29,29,29,29,29,29,True,True,273.4,Bitmain Antminer S7,ASIC,2015-09-01,False,326213.7695652173,9.0,4.6,172006736660.58365,205233964728093.12,6804475547.455632,8118923256217.439,5.997344231336975,22.64084640137389,29.72521865739535
2016-03-01,415.8178903600264,162436787464.7956,4578.0,1401.38733425,114450.0,115851.38733425,48066185.76391476,25.306113441295327,25.0,414.8574215616222,25.0,True,31,31,31,31,31,31,True,True,273.4,Bitmain Antminer S7,ASIC,2015-09-01,False,326213.7695652173,9.0,4.6,190740432599.13916,227586523506457.4,7537326229.158635,8993341630053.488,6.030247400857196,22.743133344559322,29.827505600580782
2016-04-01,433.4363355101381,173551687231.89267,4459.0,1613.31926917,111475.0,113088.31926917,49192521.73157466,25.36181190158556,25.0,435.3880444515879,25.0,True,30,30,30,30,30,30,True,True,273.4,Bitmain Antminer S7,ASIC,2015-09-01,False,33577.2,8.0,4.2,203792037613.99237,25028405286658.902,8035389522.041671,986853990707.7454,6.0717449238670715,22.807121313124103,27.617787933023184
2016-05-01,460.6491326222634,190261556911.11063,4620.0,1550.69387423,115500.0,117050.69387423,54097284.27538345,25.335648024725103,25.0,462.953864561377,25.0,True,31,31,31,31,31,31,True,True,273.4,Bitmain Antminer S7,ASIC,2015-09-01,False,33577.2,8.0,4.2,223413502806.90646,27438185319853.91,8818148349.269648,1082987310728.2252,6.132636652610073,22.900077747200573,27.71074436709965
2016-06-01,638.9508547893652,201191001433.75436,4465.0,1871.382899241731,111625.0,113496.38289924173,73217454.94139889,25.41912270979658,25.0,643.1096876436782,25.0,True,30,30,30,30,30,30,True,True,98.0,Bitmain Antminer S9 (11.5Th),ASIC,2016-06-01,True,33577.2,8.0,4.2,84682659597.93147,29014353039302.7,3331454848.569365,1141438017769.2173,6.459827541857034,21.92667493699175,27.763310002510103
2016-07-01,660.6006001753674,212932508617.8664,4365.0,1817.1638162426468,70462.5,72279.66381624265,48028388.6451379,16.558914963629473,15.985602944360252,662.6238428197056,16.129032258064516,True,31,31,31,31,31,31,True,True,98.0,Bitmain Antminer S9 (11.5Th),ASIC,2016-06-01,False,33577.2,8.0,4.2,89624739755.35948,30707630731772.004,5412476599.596901,1854447033469.235,6.493149421486957,22.411972606865564,28.24860767238392
2016-08-01,581.4056567173129,210849298160.2689,4649.0,2129.1475585119906,58112.5,60241.64755851199,34889692.98140057,12.957979685633898,12.5,579.1488073113252,12.5,True,31,31,31,31,31,31,True,True,98.0,Bitmain Antminer S9 (11.5Th),ASIC,2016-06-01,False,21063.39,9.0,6.0,88747902318.32497,19074813042987.582,6848899633.383201,1472051469885.7896,6.365448717553387,22.64735383885466,28.01767810157896
2016-09-01,606.4104661591488,226790706649.0279,4547.0,1803.9021302119704,56837.5,58641.40213021197,35552939.94299432,12.89672358262854,12.5,606.2804273309956,12.5,True,30,30,30,30,30,30,True,True,98.0,Bitmain Antminer S9 (11.5Th),ASIC,2016-06-01,False,21763.310344827583,9.0,5.8,95457749473.24185,21198741087805.758,7401705468.962697,1643730746959.62,6.407557093676496,22.72497627938143,28.127989619927614
2016-10-01,641.694434308743,252904058166.4324,4544.0,2301.402833191931,56800.0,59101.40283319193,37994047.95554663,13.006470693924282,12.5,642.6681858703644,12.5,True,31,31,31,31,31,31,True,True,98.0,Bitmain Antminer S9 (11.5Th),ASIC,2016-06-01,False,21004.85714285714,8.0,5.6,106449036567.34987,22815783735632.246,8184313721.406027,1754187148269.991,6.464112231364863,22.825485198366163,28.193026702174166
2016-11-01,726.1030761282093,265930958077.73563,4513.0,2644.2577915921006,56412.5,59056.7577915921,42824375.36164417,13.08592018426592,12.5,725.3583771468927,12.5,True,30,30,30,30,30,30,True,True,98.0,Bitmain Antminer S9 (11.5Th),ASIC,2016-06-01,False,21772.68888888889,8.0,5.4,111932147257.90651,24867998152160.164,8553632123.821911,1900362970428.3713,6.587691982884883,22.869621839492673,28.27306602092325
2016-12-01,821.5879884973451,300144417270.4002,4692.0,3005.844164772769,58650.0,61655.84416477277,50912676.02608467,13.140631748672796,12.5,825.364887500726,12.5,True,31,31,31,31,31,31,True,True,98.0,Bitmain Antminer S9 (11.5Th),ASIC,2016-06-01,False,21772.68888888889,8.0,5.4,126332824712.82794,28067400907417.723,9613908001.46177,2135924774716.5984,6.711239038859653,22.98647663714645,28.389920818577025
2017-01-01,910.1490606365744,347120363344.8201,4912.0,3504.900669812672,61400.0,64904.90066981267,59199645.051859945,13.213538409978147,12.5,912.790354981995,12.5,True,31,31,31,31,31,31,True,True,98.0,Bitmain Antminer S9 (11.5Th),ASIC,2016-06-01,False,22533.176923076924,8.0,5.199999999999999,146105319617.48068,33594051187177.49,11057244099.517649,2542396301796.73,6.813608388994001,23.126351624731985,28.5641281781167
2017-02-01,1058.6319286412836,425050647264.895,4255.0,4504.10601287204,53187.5,57691.60601287204,61576842.3721288,13.558544303847718,12.5,1066.56224903252,12.5,True,28,28,28,28,28,28,True,True,97.1,Bitmain Antminer R4,ASIC,2017-02-01,True,1272.3750000000002,7.0,4.8,177263684890.11115,2322820608260.095,13073946650.733463,171317846238.1771,6.96473272016429,23.293887281566704,25.86678641804193
2017-03-01,1133.4578522579295,467030539781.5731,4632.0,7096.509222689259,57900.0,64996.50922268926,73301611.96335466,14.032061576573676,12.5,1129.0964455685232,12.5,True,31,31,31,31,31,31,True,True,97.1,Bitmain Antminer R4,ASIC,2017-02-01,False,1272.3750000000002,7.0,4.8,194771034865.18262,2552232703260.42,13880429030.496134,181885796989.46985,7.033028285540266,23.353745701525472,25.926644838000698
2017-04-01,1215.2342195958656,512390534629.5978,4438.0,6371.800689091078,55475.0,61846.80068909108,75531712.46729764,13.935736973657296,12.5,1220.099369792519,12.5,True,30,30,30,30,30,30,True,True,97.1,Bitmain Antminer R4,ASIC,2017-02-01,False,654.4181818181818,9.0,6.6,213688027193.26694,1440178478188.7947,15333816044.117445,103344263809.74052,7.102692110526188,23.45332642540997,25.361331618967252
2017-05-01,1884.7944288606643,558840062708.9905,4852.0,11678.16478941655,60650.0,72328.16478941655,137581531.92881933,14.906876502352958,12.5,1887.750384870194,12.5,True,31,31,31,31,31,31,True,True,97.1,Bitmain Antminer R4,ASIC,2017-02-01,False,654.4181818181818,9.0,6.6,233059399903.18417,1570734384554.8748,15634355048.584269,105369785837.22379,7.5415740376277,23.472736576515096,25.38074177007238
2017-06-01,2622.7924822305054,683098541002.2477,4471.0,12528.40902832846,55887.5,68415.90902832846,179053631.51836026,15.302149189963869,12.5,2616.2030409770127,12.5,True,30,30,30,30,30,30,True,True,97.1,Bitmain Antminer R4,ASIC,2017-02-01,False,535.2046511627907,11.0,8.6,284880320263.70197,1570229376208.8435,18617013644.75944,102614956678.02669,7.871994862070924,23.647341711655248,25.35424953564766
2017-07-01,2500.987039214998,771256981071.4382,4886.0,6435.488338199821,61075.0,67510.48833819982,169344584.5178287,13.817128190380645,12.5,2509.201264196565,12.5,True,31,31,31,31,31,31,True,True,97.1,Bitmain Antminer R4,ASIC,2017-02-01,False,535.2046511627907,11.0,8.6,321646032870.86255,1772877989912.9304,23278790530.06033,128310164419.49141,7.824440748623087,23.870808505283932,25.577716329276345
2017-08-01,3839.309449103672,896901929062.618,4406.0,8463.266176668469,55075.0,63538.26617666847,246936690.4610811,14.420850244364155,12.5,3874.592791512227,12.5,True,31,31,31,31,31,31,True,True,97.1,Bitmain Antminer R4,ASIC,2017-02-01,False,552.6268292682927,11.0,8.2,374045168390.5002,2128809427505.3215,25937802699.024742,147620243704.929,8.25304779844766,23.978967305193077,25.717908892180663
2017-09-01,4117.061839397661,992904772766.714,4855.0,5251.187382829438,60687.5,65938.68738282943,271471087.46956927,13.581603992343858,12.5,4102.380564416521,12.5,True,30,30,30,30,30,30,True,True,97.1,Bitmain Antminer R4,ASIC,2017-02-01,False,497.6,12.0,9.0,414082321479.01624,2122011979072.693,30488469676.5154,156241632451.4322,8.322895042156894,24.14061440569042,25.774669571818112
2017-10-01,5277.769519315885,1205232539494.029,4818.0,5464.057265169821,60225.0,65689.05726516982,352372629.7773465,13.634092417013246,12.5,5348.37761608944,12.5,True,31,31,31,31,31,31,True,True,97.1,Bitmain Antminer R4,ASIC,2017-02-01,False,460.45,13.0,10.0,502631774530.7028,2383489192406.407,36865803689.54341,174818324498.9729,8.571258847924089,24.33055022903316,25.88701312590326
2017-11-01,7751.11303379982,1389346256168.848,4374.0,9959.531853137654,54675.0,64634.53185313765,506998780.3711216,14.776984877260553,12.5,7781.03213700565,12.5,True,30,30,30,30,30,30,True,True,97.1,Bitmain Antminer R4,ASIC,2017-02-01,False,403.8491525423729,15.0,11.8,579414802780.6348,2409847343702.013,39210624331.913795,163081126746.66046,8.955591729299913,24.392213575896488,25.817513624038792
2017-12-01,14994.596135192436,1668105344152.1643,5029.0,19126.071380955706,62862.5,81988.5713809557,1250902154.4257596,16.303155971556116,12.5,15194.10497518901,12.5,True,31,31,31,31,31,31,True,True,97.1,Bitmain Antminer R4,ASIC,2017-02-01,False,403.8491525423729,15.0,11.8,695668862033.3296,2893360251104.8105,42670809458.42959,177472402039.99857,9.615445157522132,24.476780904166283,25.902080952308587
2018-01-01,13064.96501685078,2189829310663.494,5055.0,15043.695552627574,63187.5,78231.19555262757,1018980115.2202497,15.476003076682012,12.5,12891.060519588613,12.5,True,31,31,31,31,31,31,True,True,97.1,Bitmain Antminer R4,ASIC,2017-02-01,False,354.2396825396825,16.0,12.6,913249316020.1394,3331711099758.562,59010670358.1721,215282400969.44116,9.477689500327767,24.800984118028442,26.095216496078052
2018-02-01,9447.041670312889,2857890928748.323,4369.0,2487.0754521496365,54612.5,57099.57545214964,534273441.4769122,13.069255081746311,12.5,9396.599650507222,12.5,True,28,28,28,28,28,28,True,True,91.7,Ebang Ebit E10,ASIC,2018-02-01,True,335.2134328358209,17.0,13.4,1125576058432.4858,4114593396564.5156,86123964326.36516,314829986164.3472,9.153456920716629,25.17905354096979,26.475298603604898
2018-03-01,9084.044755671564,3327262514165.2305,4655.0,1016.2419451299912,58187.5,59203.74194513,534819346.86268455,12.718311910876476,12.5,8992.046454912237,12.5,True,31,31,31,31,31,31,True,True,91.7,Ebang Ebit E10,ASIC,2018-02-01,False,282.4271739130434,22.0,18.4,1310437353781.205,4036020920594.4688,103035478526.08821,317339356738.2897,9.114274830081603,25.35833921757577,26.483237564207663
2018-04-01,7998.954998529155,3716824713525.422,4610.0,992.8084266200124,57625.0,58617.80842662001,468934097.6297952,12.715359745470716,12.5,8018.054271692968,12.5,True,30,30,30,30,30,30,True,True,91.7,Ebang Ebit E10,ASIC,2018-02-01,False,170.2171717171717,23.0,19.8,1463865842062.3086,2717285751463.7095,115125790490.02101,213701051787.5141,8.987066186945905,25.46929119786114,26.087843921054038
2018-05-01,8446.344631281056,4143646644155.272,4717.0,1009.0519825800114,58962.5,59971.551982580015,503761614.7819046,12.713918164634304,12.5,8423.247831234328,12.5,True,31,31,31,31,31,31,True,True,52.6,ASICminer 8 Nano Pro,ASIC,2018-05-01,True,173.90366972477065,25.0,21.8,936113090880.7025,3094933493945.853,73629000813.03366,243428772615.10782,9.041489038743956,25.022304817856494,26.21809022175053
2018-06-01,6795.36783891272,4891653033132.451,4600.0,1042.80396971,57500.0,58542.80396971,396685016.39667606,12.726696515154348,12.5,6769.3244134619135,12.5,True,30,30,30,30,30,30,True,True,52.6,ASICminer 8 Nano Pro,ASIC,2018-05-01,False,167.5974358974359,27.0,23.4,1105099163515.9302,3521136620107.8164,86833151258.06845,276673260489.47687,8.823996458882055,25.18725431263346,26.346103081879438
2018-07-01,7100.269802976994,5322630746264.675,4646.0,669.3953408899999,58075.0,58744.39534089,420798253.9694663,12.644079927010331,12.5,7118.681239927603,12.5,True,31,31,31,31,31,31,True,True,52.6,ASICminer 8 Nano Pro,ASIC,2018-05-01,False,150.50921052631583,34.0,30.4,1202463614152.659,3440719567542.5312,95100918460.9749,272120991594.84537,8.867888062726704,25.27820446429523,26.329512626378285
2018-08-01,6691.47048468751,6321278500899.581,4803.0,694.45275244,60037.5,60731.95275244,405508082.5345935,12.64458728970227,12.5,6677.730917346958,12.5,True,31,31,31,31,31,31,True,True,52.6,ASICminer 8 Nano Pro,ASIC,2018-05-01,False,150.142,34.0,30.0,1428073401032.2866,4076307919729.8394,112939502754.29765,322375719059.6151,8.808588932360305,25.450118138439226,26.498983531652186
2018-09-01,6593.861372486324,7004086131608.286,4419.0,618.41010891,55237.5,55855.91010891,367785532.8593066,12.639943450760352,12.5,6590.200040190922,12.5,True,30,30,30,30,30,30,True,True,52.6,ASICminer 8 Nano Pro,ASIC,2018-05-01,False,141.41472392638036,37.0,32.6,1582330077952.6614,4254083101408.4316,125184901666.42928,336558713097.13245,8.793894400129872,25.553057694621785,26.542038452526132
2018-10-01,6460.393204432915,7307780750548.9795,4379.0,545.30315602,54737.5,55282.80315602,354592375.8923385,12.624526868239323,12.5,6415.1142316698415,12.5,True,31,31,31,31,31,31,True,True,45.0,Ebang Ebit E11++,ASIC,2018-10-01,True,135.77472527472526,41.0,36.4,1412400569847.579,4261517763309.3433,111877505160.28322,337558611723.5358,8.773445462483567,25.440670405784875,26.545004996547117
2018-11-01,5429.6476093894125,6936230051963.641,3870.0,873.36222446,48375.0,49248.36222446,265543696.4707743,12.725674993400515,12.5,5345.764674878239,12.5,True,30,30,30,30,30,30,True,True,45.0,Ebang Ebit E11++,ASIC,2018-10-01,False,128.8140703517588,45.0,39.8,1340589655382.2297,3837484670694.3696,105345268999.67618,301554508714.4276,8.599629513840389,25.38050906873381,26.43221662852877
2018-12-01,3705.974894668088,5506353319312.628,4375.0,698.01022168,54687.5,55385.51022168,203580893.6739137,12.659545193526858,12.5,3665.740837408797,12.5,True,31,31,31,31,31,31,True,True,45.0,Ebang Ebit E11++,ASIC,2018-10-01,False,121.0,50.0,44.8,1064232334200.0952,2861602498626.923,84065605669.96228,226043073023.67636,8.217701632582772,25.154863350832912,26.143991406659335
2019-01-01,3689.423801059305,5763769391797.221,4525.0,636.60959704,56562.5,57199.10959704,209537402.8028845,12.640687203765744,12.5,3659.232663750683,12.5,True,31,31,31,31,31,31,True,True,45.0,Ebang Ebit E11++,ASIC,2018-10-01,False,110.93037974683544,52.0,47.400000000000006,1113984046775.4692,2746103852015.985,88126858043.25623,217243240636.30832,8.213225573367218,25.20204318203537,26.10428348731126
2019-02-01,3679.316220541664,5977756321841.646,4125.0,747.7480218000001,51562.5,52310.2480218,191248555.2597353,12.68127224770909,12.5,3659.201131282874,12.5,True,28,28,28,28,28,28,True,True,45.0,Ebang Ebit E11++,ASIC,2018-10-01,False,106.00235294117644,56.0,51.0,1155342055759.5205,2721532808053.4453,91106162945.77513,214610391993.2086,8.21048220426281,25.23529128926196,26.09209009091561
2019-03-01,3946.127646241965,6149587043544.307,4550.0,989.3036263,56875.0,57864.3036263,227142565.4589361,12.717429368417584,12.5,3923.4174107501753,12.5,True,31,31,31,31,31,31,True,True,45.0,Ebang Ebit E11++,ASIC,2018-10-01,False,104.19529411764708,57.0,51.0,1188552385616.7656,2752034786523.7773,93458540337.4374,216398668850.3394,8.280490034321396,25.260783756050905,26.100388232561276
2019-04-01,5160.675016349319,6377107262508.221,4338.0,2685.16796716,54225.0,56910.16796716,292811626.92631066,13.11898754429691,12.5,5145.797054693162,12.5,True,30,30,30,30,30,30,True,True,39.5,Bitmain Antminer S17 Pro (50Th),ASIC,2019-04-01,True,104.297609561753,57.0,50.2,1081883951854.4973,2856655949408.779,82467030950.48018,217749726475.70087,8.548822667041756,25.135664425573093,26.10661219653909
2019-05-01,7232.7219189863135,6690415298473.227,4721.0,4342.98116009,59012.5,63355.48116009,464718195.6595889,13.4199282270896,12.5,7292.919984257462,12.5,True,31,31,31,31,31,31,True,True,39.5,Bitmain Antminer S17 Pro (50Th),ASIC,2019-04-01,False,102.4937007874016,58.0,50.8,1135037038692.2231,2945168269021.2427,84578473109.94005,219462296607.22754,8.886370719958725,25.160945616214185,26.11444628526442
2019-06-01,9352.01724420169,7499079535112.689,4519.0,3700.81004738,56487.5,60188.31004738,568885571.8286386,13.318944467222837,12.5,9393.020061772835,12.5,True,30,30,30,30,30,30,True,True,39.5,Bitmain Antminer S17 Pro (50Th),ASIC,2019-04-01,False,97.8051851851852,62.0,54.0,1272227903459.7695,3150138878370.7007,95520174784.92007,236515655285.07254,9.143347347055432,25.282603316414406,26.189280238396112
2019-07-01,10673.541030914015,8743312437060.463,4770.0,1943.9022453,59625.0,61568.9022453,657129080.4164003,12.907526676163522,12.5,10659.624927258155,12.5,True,31,31,31,31,31,31,True,True,39.5,Bitmain Antminer S17 Pro (50Th),ASIC,2019-04-01,False,96.11794871794872,64.0,54.6,1483313518547.4475,3609444372364.143,114918493353.70343,279638730402.91644,9.275523157179272,25.46748896057914,26.356764358467302
2019-08-01,10629.002681810936,9941022661897.932,4676.0,1337.00530649,58450.0,59787.00530649,635354386.6413163,12.785929278547904,12.5,10628.744097537749,12.5,True,31,31,31,31,31,31,True,True,39.5,Bitmain Antminer S17 Pro (50Th),ASIC,2019-04-01,False,94.86992753623188,65.0,55.2,1686506505255.0361,4050601264377.9478,131903318758.74199,316801475757.7303,9.271341645844297,25.605335057526318,26.481541155202002
2019-09-01,9814.014820740234,11529335235689.377,4635.0,926.58349933,57937.5,58864.08349933,577643295.5510839,12.699910140092772,12.5,9792.41926139002,12.5,True,30,30,30,30,30,30,True,True,39.5,Bitmain Antminer S17 Pro (50Th),ASIC,2019-04-01,False,90.83181818181816,67.0,57.2,1955965652385.2998,4497820671071.973,154014133234.72632,354161613858.40454,9.191566726811764,25.76031020940051,26.593019182222363
2019-10-01,8396.728179108915,13110038184047.729,4524.0,894.19085866,56550.0,57444.19085866,480355199.3045087,12.697654920128205,12.5,8387.15982785581,12.5,True,31,31,31,31,31,31,True,True,39.5,Bitmain Antminer S17 Pro (50Th),ASIC,2019-04-01,False,89.61655405405405,70.0,59.2,2224133817366.9507,5046055910569.998,175160990856.76636,397400617855.11566,9.035597406468574,25.888971335730282,26.70821072180654
2019-11-01,8379.757180950104,13024458459192.518,4246.0,951.00464302,53075.0,54026.00464302,450803324.1817113,12.723976599863402,12.5,8339.688379551919,12.5,True,30,30,30,30,30,30,True,True,39.5,Bitmain Antminer S17 Pro (50Th),ASIC,2019-04-01,False,86.07711598746081,76.0,63.8,2209615113648.5254,4815121428485.33,173657590165.03116,378428975461.7297,9.033574217036042,25.880351324740897,26.65929424482289
2019-12-01,7289.009555323213,12920122620996.924,4603.0,632.33989886,57537.5,58169.83989886,421569576.3210524,12.63737560262003,12.5,7246.166450772044,12.5,True,31,31,31,31,31,31,True,True,39.5,Bitmain Antminer S17 Pro (50Th),ASIC,2019-04-01,False,86.51146496815286,76.0,62.8,2191914412640.918,4800651314490.484,173446962531.24594,379877236021.6305,8.894122952305104,25.879137698137605,26.663113974369743
2020-01-01,8352.893601492815,14391321132649.137,4737.0,618.59678222,59212.5,59831.09678222,499585151.9889348,12.630588301080854,12.5,8365.7359320865,12.5,True,31,31,31,31,31,31,True,True,39.5,Bitmain Antminer S17 Pro (50Th),ASIC,2019-04-01,False,85.34281250000001,78.0,64.0,2441505017632.988,5275060884497.755,193300973749.89713,417641740729.23785,9.03036329691503,25.987514260653942,26.757889822373325
2020-02-01,9659.893872160004,15508511157888.191,4154.0,744.09274634,51925.0,52669.09274634,507991425.842958,12.679126804607607,12.5,9646.19281580645,12.5,True,29,29,29,29,29,29,True,True,39.5,Bitmain Antminer S17 Pro (50Th),ASIC,2019-04-01,False,82.24164133738603,80.0,65.8,2631037655194.844,5477996333764.343,207509373140.64267,432048390885.5327,9.175737940827373,26.058442347359083,26.79180343485594
2020-03-01,6972.864347360485,15758872351124.576,4255.0,1250.83487107,53187.5,54438.33487107,380662730.5920915,12.793968242319623,12.5,6885.037264610397,12.5,True,31,31,31,31,31,31,True,True,39.5,Bitmain Antminer S17 Pro (50Th),ASIC,2019-04-01,False,81.43622291021674,80.0,64.6,2673511734111.788,5511916393220.448,208966575770.32288,430821484689.03064,8.849781373046477,26.06544015157802,26.788959652593803
2020-04-01,7196.508343060995,14920681134099.62,4513.0,818.15878263,56412.5,57230.65878263,412528433.7106015,12.681289338052292,12.5,7224.347704104812,12.5,True,30,30,30,30,30,30,True,True,38.0,MicroBT Whatsminer M30S,ASIC,2020-04-01,True,81.23134796238244,80.0,63.8,2435185825190.078,5205616503133.597,192029829165.94318,410495838740.4102,8.881351235024084,25.98091655714633,26.74063162873614
2020-05-01,9236.630195919346,15713352402934.104,4192.0,3251.57526551,36481.25,39732.82526551,366439486.8193791,9.478250301886929,8.430501335524964,9264.668143189232,8.46774193548387,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,True,80.49651898734176,80.0,63.2,1990905873093.1873,5432576014083.253,210049936399.84775,573162328600.0093,9.13093240070613,26.07061113177598,27.074434809526476
2020-06-01,9466.924319302563,14873312032584.82,4549.0,1255.89163308,28431.25,29687.14163308,281577106.6156132,6.526080816240932,6.25,9478.762561918957,6.25,True,30,30,30,30,30,30,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,79.29842767295598,82.0,63.6,1884471468513.0752,5065614388055.363,288760057004.40344,776210796447.5365,9.155559351938551,26.388861927628362,27.37768996514745
2020-07-01,9552.62215960581,16650894927328.672,4589.0,2550.77698977,28681.25,31232.02698977,300490509.8954045,6.805845933704511,6.25,9597.276008946852,6.25,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,77.69404388714734,84.0,63.8,2109693950279.2637,5556293368184.623,309982619475.9201,816400109892.0352,9.164570967473342,26.459782066647126,27.42817040248772
2020-08-01,11636.96188604114,17066712535952.363,4521.0,3370.45827891,28256.25,31626.70827891,368292938.2405182,6.995511674167219,6.25,11648.209951568604,6.25,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,76.49781931464175,85.0,64.19999999999999,2162378679668.3843,5607364526342.564,309109437648.9343,801566030837.922,9.361941680863488,26.45696121829043,27.409833189679894
2020-09-01,10660.187261971208,18108003984174.074,4531.0,2470.73885836,28318.75,30789.48885836,327912005.63412577,6.795296592001765,6.25,10647.193640549383,6.25,True,30,30,30,30,30,30,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,76.0473354231975,86.0,63.8,2294311904782.028,5914451084352.34,337632342270.75397,870374236690.9779,9.274271264354585,26.545223395644662,27.492189113220057
2020-10-01,11840.103752899298,19623035928557.168,4201.0,3486.68591029,26256.25,29742.93591029,352661009.0820722,7.079965701092598,6.25,11895.126609905548,6.25,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,74.888785046729,88.0,64.19999999999999,2486268778060.888,6311649087748.997,351169607739.371,891480178608.0641,9.379247671313395,26.584535156635184,27.51614904024816
2020-11-01,16527.85061551448,17494373182621.182,4466.0,3440.37808167,27912.5,31352.87808167,521691795.3070277,7.020348876325571,6.25,16670.627445129558,6.25,True,30,30,30,30,30,30,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,74.43896103896104,87.0,61.6,2216563940159.634,5593176840064.71,315734157832.87634,796709243172.5647,9.712802153051058,26.4781664237841,27.403755635088658
2020-12-01,21807.859645794764,18864893474328.613,4514.0,3053.03016011,28212.5,31265.53016011,692315922.818766,6.926346956160833,6.25,21995.8736749326,6.25,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,72.90471698113208,90.0,63.6,2390210965185.5737,5907039116679.756,345089695955.74963,852836156500.2999,9.990025718011108,26.567070208464212,27.47183328685641
2021-01-01,35168.88402022242,20109151105265.24,4635.0,3309.28085367,28968.75,32278.03085367,1123636374.420051,6.963976451708738,6.25,34752.85856475368,6.25,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,72.51987381703469,91.0,63.4,2547860317249.375,6263407074927.277,365862856504.0899,899400955525.9822,10.467916993950157,26.625524391121598,27.52499477368626
2021-02-01,46303.754407370034,21417403546153.03,4080.0,4009.52835487,25500.0,29509.52835487,1364398178.978412,7.232727537958333,6.25,46316.12198772021,6.25,True,28,28,28,28,28,28,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,72.16178343949043,92.0,62.8,2713617909980.8696,6637949422290.244,375185971784.4251,917765723574.3207,10.742978325498909,26.65068766474525,27.54520799191897
2021-03-01,54774.68354098803,21657573969094.25,4595.0,3047.3645211,28718.75,31766.1145211,1746085034.422343,6.913191408291621,6.25,54933.491410035625,6.25,True,31,31,31,31,31,31,True,True,29.5,Bitmain Antminer S19 Pro (110Th),ASIC,2020-05-01,False,71.12077922077921,92.0,61.6,2744047871284.8413,6615553316098.249,396929248623.67535,956946354496.0743,10.910983387011798,26.707023886697698,27.587013170920205
